id_num,id_btl,bimestre,t,mdip_pm_servico,data_pov,bimestre_trat,g,tratado,grupo,mdip_pre_media
64,38ºBPM/M,2020-03-01,8,4,2021-06-01,2021-05-01,15,0,Tratados,3.55555555555556
64,38ºBPM/M,2020-05-01,9,5,2021-06-01,2021-05-01,15,0,Tratados,3.55555555555556
64,38ºBPM/M,2020-07-01,10,2,2021-06-01,2021-05-01,15,0,Tratados,3.55555555555556
64,38ºBPM/M,2020-09-01,11,2,2021-06-01,2021-05-01,15,0,Tratados,3.55555555555556
64,38ºBPM/M,2020-11-01,12,2,2021-06-01,2021-05-01,15,0,Tratados,3.55555555555556
64,38ºBPM/M,2021-01-01,13,2,2021-06-01,2021-05-01,15,0,Tratados,3.55555555555556
64,38ºBPM/M,2021-03-01,14,2,2021-06-01,2021-05-01,15,0,Tratados,3.55555555555556
64,38ºBPM/M,2021-05-01,15,3,2021-06-01,2021-05-01,15,1,Tratados,3.55555555555556
64,38ºBPM/M,2021-07-01,16,2,2021-06-01,2021-05-01,15,1,Tratados,3.55555555555556
64,38ºBPM/M,2021-09-01,17,0,2021-06-01,2021-05-01,15,1,Tratados,3.55555555555556
64,38ºBPM/M,2021-11-01,18,1,2021-06-01,2021-05-01,15,1,Tratados,3.55555555555556
64,38ºBPM/M,2022-01-01,19,0,2021-06-01,2021-05-01,15,1,Tratados,3.55555555555556
64,38ºBPM/M,2022-03-01,20,0,2021-06-01,2021-05-01,15,1,Tratados,3.55555555555556
64,38ºBPM/M,2022-05-01,21,0,2021-06-01,2021-05-01,15,1,Tratados,3.55555555555556
65,39ºBPM/I,2019-01-01,1,10,,,0,0,Controles,3.88888888888889
65,39ºBPM/I,2019-03-01,2,6,,,0,0,Controles,3.88888888888889
65,39ºBPM/I,2019-05-01,3,6,,,0,0,Controles,3.88888888888889
65,39ºBPM/I,2019-07-01,4,2,,,0,0,Controles,3.88888888888889
65,39ºBPM/I,2019-09-01,5,0,,,0,0,Controles,3.88888888888889
65,39ºBPM/I,2019-11-01,6,0,,,0,0,Controles,3.88888888888889
65,39ºBPM/I,2020-01-01,7,2,,,0,0,Controles,3.88888888888889
65,39ºBPM/I,2020-03-01,8,5,,,0,0,Controles,3.88888888888889
65,39ºBPM/I,2020-05-01,9,4,,,0,0,Controles,3.88888888888889
65,39ºBPM/I,2020-07-01,10,2,,,0,0,Controles,3.88888888888889
65,39ºBPM/I,2020-09-01,11,0,,,0,0,Controles,3.88888888888889
65,39ºBPM/I,2020-11-01,12,0,,,0,0,Controles,3.88888888888889
65,39ºBPM/I,2021-01-01,13,4,,,0,0,Controles,3.88888888888889
65,39ºBPM/I,2021-03-01,14,0,,,0,0,Controles,3.88888888888889
65,39ºBPM/I,2021-05-01,15,1,,,0,0,Controles,3.88888888888889
65,39ºBPM/I,2021-07-01,16,1,,,0,0,Controles,3.88888888888889
65,39ºBPM/I,2021-09-01,17,0,,,0,0,Controles,3.88888888888889
65,39ºBPM/I,2021-11-01,18,0,,,0,0,Controles,3.88888888888889
65,39ºBPM/I,2022-01-01,19,2,,,0,0,Controles,3.88888888888889
65,39ºBPM/I,2022-03-01,20,0,,,0,0,Controles,3.88888888888889
65,39ºBPM/I,2022-05-01,21,0,,,0,0,Controles,3.88888888888889
66,39ºBPM/M,2019-01-01,1,4,,,0,0,Controles,1.22222222222222
66,39ºBPM/M,2019-03-01,2,1,,,0,0,Controles,1.22222222222222
66,39ºBPM/M,2019-05-01,3,0,,,0,0,Controles,1.22222222222222
66,39ºBPM/M,2019-07-01,4,2,,,0,0,Controles,1.22222222222222
66,39ºBPM/M,2019-09-01,5,1,,,0,0,Controles,1.22222222222222
66,39ºBPM/M,2019-11-01,6,0,,,0,0,Controles,1.22222222222222
66,39ºBPM/M,2020-01-01,7,1,,,0,0,Controles,1.22222222222222
66,39ºBPM/M,2020-03-01,8,1,,,0,0,Controles,1.22222222222222
66,39ºBPM/M,2020-05-01,9,1,,,0,0,Controles,1.22222222222222
66,39ºBPM/M,2020-07-01,10,3,,,0,0,Controles,1.22222222222222
66,39ºBPM/M,2020-09-01,11,1,,,0,0,Controles,1.22222222222222
66,39ºBPM/M,2020-11-01,12,0,,,0,0,Controles,1.22222222222222
66,39ºBPM/M,2021-01-01,13,1,,,0,0,Controles,1.22222222222222
66,39ºBPM/M,2021-03-01,14,0,,,0,0,Controles,1.22222222222222
66,39ºBPM/M,2021-05-01,15,1,,,0,0,Controles,1.22222222222222
66,39ºBPM/M,2021-07-01,16,0,,,0,0,Controles,1.22222222222222
66,39ºBPM/M,2021-09-01,17,0,,,0,0,Controles,1.22222222222222
66,39ºBPM/M,2021-11-01,18,2,,,0,0,Controles,1.22222222222222
66,39ºBPM/M,2022-01-01,19,0,,,0,0,Controles,1.22222222222222
66,39ºBPM/M,2022-03-01,20,0,,,0,0,Controles,1.22222222222222
66,39ºBPM/M,2022-05-01,21,0,,,0,0,Controles,1.22222222222222
67,3ºBAEP,2019-01-01,1,0,2021-06-01,2021-05-01,15,0,Tratados,0
67,3ºBAEP,2019-03-01,2,0,2021-06-01,2021-05-01,15,0,Tratados,0
67,3ºBAEP,2019-05-01,3,0,2021-06-01,2021-05-01,15,0,Tratados,0
67,3ºBAEP,2019-07-01,4,0,2021-06-01,2021-05-01,15,0,Tratados,0
67,3ºBAEP,2019-09-01,5,0,2021-06-01,2021-05-01,15,0,Tratados,0
67,3ºBAEP,2019-11-01,6,0,2021-06-01,2021-05-01,15,0,Tratados,0
67,3ºBAEP,2020-01-01,7,0,2021-06-01,2021-05-01,15,0,Tratados,0
67,3ºBAEP,2020-03-01,8,0,2021-06-01,2021-05-01,15,0,Tratados,0
67,3ºBAEP,2020-05-01,9,0,2021-06-01,2021-05-01,15,0,Tratados,0
67,3ºBAEP,2020-07-01,10,0,2021-06-01,2021-05-01,15,0,Tratados,0
67,3ºBAEP,2020-09-01,11,0,2021-06-01,2021-05-01,15,0,Tratados,0
67,3ºBAEP,2020-11-01,12,0,2021-06-01,2021-05-01,15,0,Tratados,0
67,3ºBAEP,2021-01-01,13,0,2021-06-01,2021-05-01,15,0,Tratados,0
67,3ºBAEP,2021-03-01,14,0,2021-06-01,2021-05-01,15,0,Tratados,0
67,3ºBAEP,2021-05-01,15,0,2021-06-01,2021-05-01,15,1,Tratados,0
67,3ºBAEP,2021-07-01,16,0,2021-06-01,2021-05-01,15,1,Tratados,0
67,3ºBAEP,2021-09-01,17,0,2021-06-01,2021-05-01,15,1,Tratados,0
67,3ºBAEP,2021-11-01,18,0,2021-06-01,2021-05-01,15,1,Tratados,0
67,3ºBAEP,2022-01-01,19,0,2021-06-01,2021-05-01,15,1,Tratados,0
67,3ºBAEP,2022-03-01,20,0,2021-06-01,2021-05-01,15,1,Tratados,0
67,3ºBAEP,2022-05-01,21,0,2021-06-01,2021-05-01,15,1,Tratados,0
68,3ºBPM/I,2019-01-01,1,1,,,0,0,Controles,0.444444444444444
68,3ºBPM/I,2019-03-01,2,0,,,0,0,Controles,0.444444444444444
68,3ºBPM/I,2019-05-01,3,0,,,0,0,Controles,0.444444444444444
68,3ºBPM/I,2019-07-01,4,0,,,0,0,Controles,0.444444444444444
68,3ºBPM/I,2019-09-01,5,0,,,0,0,Controles,0.444444444444444
68,3ºBPM/I,2019-11-01,6,1,,,0,0,Controles,0.444444444444444
68,3ºBPM/I,2020-01-01,7,1,,,0,0,Controles,0.444444444444444
68,3ºBPM/I,2020-03-01,8,1,,,0,0,Controles,0.444444444444444
68,3ºBPM/I,2020-05-01,9,0,,,0,0,Controles,0.444444444444444
68,3ºBPM/I,2020-07-01,10,0,,,0,0,Controles,0.444444444444444
68,3ºBPM/I,2020-09-01,11,0,,,0,0,Controles,0.444444444444444
68,3ºBPM/I,2020-11-01,12,0,,,0,0,Controles,0.444444444444444
68,3ºBPM/I,2021-01-01,13,0,,,0,0,Controles,0.444444444444444
68,3ºBPM/I,2021-03-01,14,2,,,0,0,Controles,0.444444444444444
68,3ºBPM/I,2021-05-01,15,2,,,0,0,Controles,0.444444444444444
68,3ºBPM/I,2021-07-01,16,0,,,0,0,Controles,0.444444444444444
68,3ºBPM/I,2021-09-01,17,1,,,0,0,Controles,0.444444444444444
68,3ºBPM/I,2021-11-01,18,0,,,0,0,Controles,0.444444444444444
68,3ºBPM/I,2022-01-01,19,1,,,0,0,Controles,0.444444444444444
68,3ºBPM/I,2022-03-01,20,0,,,0,0,Controles,0.444444444444444
68,3ºBPM/I,2022-05-01,21,2,,,0,0,Controles,0.444444444444444
69,3ºBPM/M,2019-01-01,1,3,,,0,0,Controles,1.66666666666667
69,3ºBPM/M,2019-03-01,2,2,,,0,0,Controles,1.66666666666667
69,3ºBPM/M,2019-05-01,3,4,,,0,0,Controles,1.66666666666667
69,3ºBPM/M,2019-07-01,4,0,,,0,0,Controles,1.66666666666667
69,3ºBPM/M,2019-09-01,5,0,,,0,0,Controles,1.66666666666667
69,3ºBPM/M,2019-11-01,6,4,,,0,0,Controles,1.66666666666667
69,3ºBPM/M,2020-01-01,7,0,,,0,0,Controles,1.66666666666667
69,3ºBPM/M,2020-03-01,8,0,,,0,0,Controles,1.66666666666667
69,3ºBPM/M,2020-05-01,9,2,,,0,0,Controles,1.66666666666667
69,3ºBPM/M,2020-07-01,10,0,,,0,0,Controles,1.66666666666667
69,3ºBPM/M,2020-09-01,11,0,,,0,0,Controles,1.66666666666667
69,3ºBPM/M,2020-11-01,12,2,,,0,0,Controles,1.66666666666667
69,3ºBPM/M,2021-01-01,13,0,,,0,0,Controles,1.66666666666667
69,3ºBPM/M,2021-03-01,14,1,,,0,0,Controles,1.66666666666667
69,3ºBPM/M,2021-05-01,15,2,,,0,0,Controles,1.66666666666667
69,3ºBPM/M,2021-07-01,16,0,,,0,0,Controles,1.66666666666667
69,3ºBPM/M,2021-09-01,17,0,,,0,0,Controles,1.66666666666667
69,3ºBPM/M,2021-11-01,18,0,,,0,0,Controles,1.66666666666667
69,3ºBPM/M,2022-01-01,19,0,,,0,0,Controles,1.66666666666667
69,3ºBPM/M,2022-03-01,20,1,,,0,0,Controles,1.66666666666667
69,3ºBPM/M,2022-05-01,21,0,,,0,0,Controles,1.66666666666667
70,40ºBPM/I,2019-01-01,1,1,,,0,0,Controles,0.888888888888889
70,40ºBPM/I,2019-03-01,2,1,,,0,0,Controles,0.888888888888889
70,40ºBPM/I,2019-05-01,3,0,,,0,0,Controles,0.888888888888889
70,40ºBPM/I,2019-07-01,4,1,,,0,0,Controles,0.888888888888889
70,40ºBPM/I,2019-09-01,5,2,,,0,0,Controles,0.888888888888889
70,40ºBPM/I,2019-11-01,6,2,,,0,0,Controles,0.888888888888889
70,40ºBPM/I,2020-01-01,7,1,,,0,0,Controles,0.888888888888889
70,40ºBPM/I,2020-03-01,8,0,,,0,0,Controles,0.888888888888889
70,40ºBPM/I,2020-05-01,9,0,,,0,0,Controles,0.888888888888889
70,40ºBPM/I,2020-07-01,10,1,,,0,0,Controles,0.888888888888889
70,40ºBPM/I,2020-09-01,11,0,,,0,0,Controles,0.888888888888889
70,40ºBPM/I,2020-11-01,12,0,,,0,0,Controles,0.888888888888889
70,40ºBPM/I,2021-01-01,13,1,,,0,0,Controles,0.888888888888889
70,40ºBPM/I,2021-03-01,14,1,,,0,0,Controles,0.888888888888889
70,40ºBPM/I,2021-05-01,15,1,,,0,0,Controles,0.888888888888889
70,40ºBPM/I,2021-07-01,16,1,,,0,0,Controles,0.888888888888889
70,40ºBPM/I,2021-09-01,17,0,,,0,0,Controles,0.888888888888889
70,40ºBPM/I,2021-11-01,18,1,,,0,0,Controles,0.888888888888889
70,40ºBPM/I,2022-01-01,19,0,,,0,0,Controles,0.888888888888889
70,40ºBPM/I,2022-03-01,20,1,,,0,0,Controles,0.888888888888889
70,40ºBPM/I,2022-05-01,21,0,,,0,0,Controles,0.888888888888889
71,41ºBPM/I,2019-01-01,1,0,,,0,0,Controles,0.222222222222222
71,41ºBPM/I,2019-03-01,2,0,,,0,0,Controles,0.222222222222222
71,41ºBPM/I,2019-05-01,3,0,,,0,0,Controles,0.222222222222222
71,41ºBPM/I,2019-07-01,4,0,,,0,0,Controles,0.222222222222222
71,41ºBPM/I,2019-09-01,5,0,,,0,0,Controles,0.222222222222222
71,41ºBPM/I,2019-11-01,6,0,,,0,0,Controles,0.222222222222222
71,41ºBPM/I,2020-01-01,7,1,,,0,0,Controles,0.222222222222222
71,41ºBPM/I,2020-03-01,8,0,,,0,0,Controles,0.222222222222222
71,41ºBPM/I,2020-05-01,9,1,,,0,0,Controles,0.222222222222222
71,41ºBPM/I,2020-07-01,10,0,,,0,0,Controles,0.222222222222222
71,41ºBPM/I,2020-09-01,11,0,,,0,0,Controles,0.222222222222222
71,41ºBPM/I,2020-11-01,12,0,,,0,0,Controles,0.222222222222222
71,41ºBPM/I,2021-01-01,13,1,,,0,0,Controles,0.222222222222222
71,41ºBPM/I,2021-03-01,14,0,,,0,0,Controles,0.222222222222222
71,41ºBPM/I,2021-05-01,15,2,,,0,0,Controles,0.222222222222222
71,41ºBPM/I,2021-07-01,16,0,,,0,0,Controles,0.222222222222222
71,41ºBPM/I,2021-09-01,17,1,,,0,0,Controles,0.222222222222222
71,41ºBPM/I,2021-11-01,18,0,,,0,0,Controles,0.222222222222222
71,41ºBPM/I,2022-01-01,19,1,,,0,0,Controles,0.222222222222222
71,41ºBPM/I,2022-03-01,20,0,,,0,0,Controles,0.222222222222222
71,41ºBPM/I,2022-05-01,21,0,,,0,0,Controles,0.222222222222222
72,42ºBPM/I,2019-01-01,1,1,,,0,0,Controles,0.111111111111111
72,42ºBPM/I,2019-03-01,2,0,,,0,0,Controles,0.111111111111111
72,42ºBPM/I,2019-05-01,3,0,,,0,0,Controles,0.111111111111111
72,42ºBPM/I,2019-07-01,4,0,,,0,0,Controles,0.111111111111111
72,42ºBPM/I,2019-09-01,5,0,,,0,0,Controles,0.111111111111111
72,42ºBPM/I,2019-11-01,6,0,,,0,0,Controles,0.111111111111111
72,42ºBPM/I,2020-01-01,7,0,,,0,0,Controles,0.111111111111111
72,42ºBPM/I,2020-03-01,8,0,,,0,0,Controles,0.111111111111111
72,42ºBPM/I,2020-05-01,9,0,,,0,0,Controles,0.111111111111111
72,42ºBPM/I,2020-07-01,10,0,,,0,0,Controles,0.111111111111111
72,42ºBPM/I,2020-09-01,11,0,,,0,0,Controles,0.111111111111111
72,42ºBPM/I,2020-11-01,12,0,,,0,0,Controles,0.111111111111111
72,42ºBPM/I,2021-01-01,13,0,,,0,0,Controles,0.111111111111111
72,42ºBPM/I,2021-03-01,14,0,,,0,0,Controles,0.111111111111111
72,42ºBPM/I,2021-05-01,15,0,,,0,0,Controles,0.111111111111111
72,42ºBPM/I,2021-07-01,16,0,,,0,0,Controles,0.111111111111111
72,42ºBPM/I,2021-09-01,17,0,,,0,0,Controles,0.111111111111111
72,42ºBPM/I,2021-11-01,18,0,,,0,0,Controles,0.111111111111111
72,42ºBPM/I,2022-01-01,19,0,,,0,0,Controles,0.111111111111111
72,42ºBPM/I,2022-03-01,20,0,,,0,0,Controles,0.111111111111111
72,42ºBPM/I,2022-05-01,21,0,,,0,0,Controles,0.111111111111111
73,43ºBPM/I,2019-01-01,1,0,,,0,0,Controles,0.111111111111111
73,43ºBPM/I,2019-03-01,2,0,,,0,0,Controles,0.111111111111111
73,43ºBPM/I,2019-05-01,3,0,,,0,0,Controles,0.111111111111111
73,43ºBPM/I,2019-07-01,4,1,,,0,0,Controles,0.111111111111111
73,43ºBPM/I,2019-09-01,5,0,,,0,0,Controles,0.111111111111111
73,43ºBPM/I,2019-11-01,6,0,,,0,0,Controles,0.111111111111111
73,43ºBPM/I,2020-01-01,7,0,,,0,0,Controles,0.111111111111111
73,43ºBPM/I,2020-03-01,8,0,,,0,0,Controles,0.111111111111111
73,43ºBPM/I,2020-05-01,9,0,,,0,0,Controles,0.111111111111111
73,43ºBPM/I,2020-07-01,10,0,,,0,0,Controles,0.111111111111111
73,43ºBPM/I,2020-09-01,11,0,,,0,0,Controles,0.111111111111111
73,43ºBPM/I,2020-11-01,12,0,,,0,0,Controles,0.111111111111111
73,43ºBPM/I,2021-01-01,13,0,,,0,0,Controles,0.111111111111111
73,43ºBPM/I,2021-03-01,14,1,,,0,0,Controles,0.111111111111111
73,43ºBPM/I,2021-05-01,15,0,,,0,0,Controles,0.111111111111111
73,43ºBPM/I,2021-07-01,16,0,,,0,0,Controles,0.111111111111111
73,43ºBPM/I,2021-09-01,17,0,,,0,0,Controles,0.111111111111111
73,43ºBPM/I,2021-11-01,18,1,,,0,0,Controles,0.111111111111111
73,43ºBPM/I,2022-01-01,19,0,,,0,0,Controles,0.111111111111111
73,43ºBPM/I,2022-03-01,20,1,,,0,0,Controles,0.111111111111111
73,43ºBPM/I,2022-05-01,21,1,,,0,0,Controles,0.111111111111111
74,43ºBPM/M,2019-01-01,1,3,2021-06-01,2021-05-01,15,0,Tratados,2.66666666666667
74,43ºBPM/M,2019-03-01,2,4,2021-06-01,2021-05-01,15,0,Tratados,2.66666666666667
74,43ºBPM/M,2019-05-01,3,1,2021-06-01,2021-05-01,15,0,Tratados,2.66666666666667
74,43ºBPM/M,2019-07-01,4,1,2021-06-01,2021-05-01,15,0,Tratados,2.66666666666667
74,43ºBPM/M,2019-09-01,5,4,2021-06-01,2021-05-01,15,0,Tratados,2.66666666666667
74,43ºBPM/M,2019-11-01,6,2,2021-06-01,2021-05-01,15,0,Tratados,2.66666666666667
74,43ºBPM/M,2020-01-01,7,4,2021-06-01,2021-05-01,15,0,Tratados,2.66666666666667
74,43ºBPM/M,2020-03-01,8,5,2021-06-01,2021-05-01,15,0,Tratados,2.66666666666667
74,43ºBPM/M,2020-05-01,9,0,2021-06-01,2021-05-01,15,0,Tratados,2.66666666666667
74,43ºBPM/M,2020-07-01,10,1,2021-06-01,2021-05-01,15,0,Tratados,2.66666666666667
74,43ºBPM/M,2020-09-01,11,1,2021-06-01,2021-05-01,15,0,Tratados,2.66666666666667
74,43ºBPM/M,2020-11-01,12,2,2021-06-01,2021-05-01,15,0,Tratados,2.66666666666667
74,43ºBPM/M,2021-01-01,13,1,2021-06-01,2021-05-01,15,0,Tratados,2.66666666666667
74,43ºBPM/M,2021-03-01,14,1,2021-06-01,2021-05-01,15,0,Tratados,2.66666666666667
74,43ºBPM/M,2021-05-01,15,1,2021-06-01,2021-05-01,15,1,Tratados,2.66666666666667
74,43ºBPM/M,2021-07-01,16,0,2021-06-01,2021-05-01,15,1,Tratados,2.66666666666667
74,43ºBPM/M,2021-09-01,17,0,2021-06-01,2021-05-01,15,1,Tratados,2.66666666666667
74,43ºBPM/M,2021-11-01,18,0,2021-06-01,2021-05-01,15,1,Tratados,2.66666666666667
74,43ºBPM/M,2022-01-01,19,0,2021-06-01,2021-05-01,15,1,Tratados,2.66666666666667
74,43ºBPM/M,2022-03-01,20,0,2021-06-01,2021-05-01,15,1,Tratados,2.66666666666667
74,43ºBPM/M,2022-05-01,21,0,2021-06-01,2021-05-01,15,1,Tratados,2.66666666666667
75,44ºBPM/I,2019-01-01,1,0,,,0,0,Controles,0.111111111111111
75,44ºBPM/I,2019-03-01,2,1,,,0,0,Controles,0.111111111111111
75,44ºBPM/I,2019-05-01,3,0,,,0,0,Controles,0.111111111111111
75,44ºBPM/I,2019-07-01,4,0,,,0,0,Controles,0.111111111111111
75,44ºBPM/I,2019-09-01,5,0,,,0,0,Controles,0.111111111111111
75,44ºBPM/I,2019-11-01,6,0,,,0,0,Controles,0.111111111111111
75,44ºBPM/I,2020-01-01,7,0,,,0,0,Controles,0.111111111111111
75,44ºBPM/I,2020-03-01,8,0,,,0,0,Controles,0.111111111111111
75,44ºBPM/I,2020-05-01,9,0,,,0,0,Controles,0.111111111111111
75,44ºBPM/I,2020-07-01,10,0,,,0,0,Controles,0.111111111111111
75,44ºBPM/I,2020-09-01,11,0,,,0,0,Controles,0.111111111111111
75,44ºBPM/I,2020-11-01,12,0,,,0,0,Controles,0.111111111111111
75,44ºBPM/I,2021-01-01,13,0,,,0,0,Controles,0.111111111111111
75,44ºBPM/I,2021-03-01,14,0,,,0,0,Controles,0.111111111111111
75,44ºBPM/I,2021-05-01,15,1,,,0,0,Controles,0.111111111111111
75,44ºBPM/I,2021-07-01,16,0,,,0,0,Controles,0.111111111111111
75,44ºBPM/I,2021-09-01,17,0,,,0,0,Controles,0.111111111111111
75,44ºBPM/I,2021-11-01,18,0,,,0,0,Controles,0.111111111111111
75,44ºBPM/I,2022-01-01,19,0,,,0,0,Controles,0.111111111111111
75,44ºBPM/I,2022-03-01,20,0,,,0,0,Controles,0.111111111111111
75,44ºBPM/I,2022-05-01,21,0,,,0,0,Controles,0.111111111111111
76,45ºBPM/I,2019-01-01,1,0,,,0,0,Controles,1.22222222222222
76,45ºBPM/I,2019-03-01,2,1,,,0,0,Controles,1.22222222222222
76,45ºBPM/I,2019-05-01,3,0,,,0,0,Controles,1.22222222222222
76,45ºBPM/I,2019-07-01,4,1,,,0,0,Controles,1.22222222222222
76,45ºBPM/I,2019-09-01,5,0,,,0,0,Controles,1.22222222222222
76,45ºBPM/I,2019-11-01,6,3,,,0,0,Controles,1.22222222222222
76,45ºBPM/I,2020-01-01,7,3,,,0,0,Controles,1.22222222222222
76,45ºBPM/I,2020-03-01,8,2,,,0,0,Controles,1.22222222222222
76,45ºBPM/I,2020-05-01,9,1,,,0,0,Controles,1.22222222222222
76,45ºBPM/I,2020-07-01,10,0,,,0,0,Controles,1.22222222222222
76,45ºBPM/I,2020-09-01,11,1,,,0,0,Controles,1.22222222222222
76,45ºBPM/I,2020-11-01,12,2,,,0,0,Controles,1.22222222222222
76,45ºBPM/I,2021-01-01,13,1,,,0,0,Controles,1.22222222222222
76,45ºBPM/I,2021-03-01,14,0,,,0,0,Controles,1.22222222222222
76,45ºBPM/I,2021-05-01,15,3,,,0,0,Controles,1.22222222222222
76,45ºBPM/I,2021-07-01,16,0,,,0,0,Controles,1.22222222222222
76,45ºBPM/I,2021-09-01,17,0,,,0,0,Controles,1.22222222222222
76,45ºBPM/I,2021-11-01,18,0,,,0,0,Controles,1.22222222222222
76,45ºBPM/I,2022-01-01,19,0,,,0,0,Controles,1.22222222222222
76,45ºBPM/I,2022-03-01,20,1,,,0,0,Controles,1.22222222222222
76,45ºBPM/I,2022-05-01,21,1,,,0,0,Controles,1.22222222222222
77,46ºBPM/I,2019-01-01,1,2,,,0,0,Controles,1.22222222222222
77,46ºBPM/I,2019-03-01,2,0,,,0,0,Controles,1.22222222222222
77,46ºBPM/I,2019-05-01,3,2,,,0,0,Controles,1.22222222222222
77,46ºBPM/I,2019-07-01,4,2,,,0,0,Controles,1.22222222222222
77,46ºBPM/I,2019-09-01,5,1,,,0,0,Controles,1.22222222222222
77,46ºBPM/I,2019-11-01,6,1,,,0,0,Controles,1.22222222222222
77,46ºBPM/I,2020-01-01,7,2,,,0,0,Controles,1.22222222222222
77,46ºBPM/I,2020-03-01,8,0,,,0,0,Controles,1.22222222222222
77,46ºBPM/I,2020-05-01,9,1,,,0,0,Controles,1.22222222222222
77,46ºBPM/I,2020-07-01,10,1,,,0,0,Controles,1.22222222222222
77,46ºBPM/I,2020-09-01,11,1,,,0,0,Controles,1.22222222222222
77,46ºBPM/I,2020-11-01,12,1,,,0,0,Controles,1.22222222222222
77,46ºBPM/I,2021-01-01,13,2,,,0,0,Controles,1.22222222222222
77,46ºBPM/I,2021-03-01,14,1,,,0,0,Controles,1.22222222222222
77,46ºBPM/I,2021-05-01,15,2,,,0,0,Controles,1.22222222222222
77,46ºBPM/I,2021-07-01,16,1,,,0,0,Controles,1.22222222222222
77,46ºBPM/I,2021-09-01,17,2,,,0,0,Controles,1.22222222222222
77,46ºBPM/I,2021-11-01,18,0,,,0,0,Controles,1.22222222222222
77,46ºBPM/I,2022-01-01,19,0,,,0,0,Controles,1.22222222222222
77,46ºBPM/I,2022-03-01,20,0,,,0,0,Controles,1.22222222222222
77,46ºBPM/I,2022-05-01,21,0,,,0,0,Controles,1.22222222222222
78,46ºBPM/M,2019-01-01,1,0,2021-06-01,2021-05-01,15,0,Tratados,2
78,46ºBPM/M,2019-03-01,2,2,2021-06-01,2021-05-01,15,0,Tratados,2
78,46ºBPM/M,2019-05-01,3,5,2021-06-01,2021-05-01,15,0,Tratados,2
78,46ºBPM/M,2019-07-01,4,2,2021-06-01,2021-05-01,15,0,Tratados,2
78,46ºBPM/M,2019-09-01,5,1,2021-06-01,2021-05-01,15,0,Tratados,2
78,46ºBPM/M,2019-11-01,6,4,2021-06-01,2021-05-01,15,0,Tratados,2
78,46ºBPM/M,2020-01-01,7,0,2021-06-01,2021-05-01,15,0,Tratados,2
78,46ºBPM/M,2020-03-01,8,2,2021-06-01,2021-05-01,15,0,Tratados,2
78,46ºBPM/M,2020-05-01,9,2,2021-06-01,2021-05-01,15,0,Tratados,2
78,46ºBPM/M,2020-07-01,10,1,2021-06-01,2021-05-01,15,0,Tratados,2
78,46ºBPM/M,2020-09-01,11,2,2021-06-01,2021-05-01,15,0,Tratados,2
78,46ºBPM/M,2020-11-01,12,0,2021-06-01,2021-05-01,15,0,Tratados,2
78,46ºBPM/M,2021-01-01,13,3,2021-06-01,2021-05-01,15,0,Tratados,2
78,46ºBPM/M,2021-03-01,14,2,2021-06-01,2021-05-01,15,0,Tratados,2
78,46ºBPM/M,2021-05-01,15,3,2021-06-01,2021-05-01,15,1,Tratados,2
78,46ºBPM/M,2021-07-01,16,0,2021-06-01,2021-05-01,15,1,Tratados,2
78,46ºBPM/M,2021-09-01,17,1,2021-06-01,2021-05-01,15,1,Tratados,2
78,46ºBPM/M,2021-11-01,18,2,2021-06-01,2021-05-01,15,1,Tratados,2
78,46ºBPM/M,2022-01-01,19,1,2021-06-01,2021-05-01,15,1,Tratados,2
78,46ºBPM/M,2022-03-01,20,0,2021-06-01,2021-05-01,15,1,Tratados,2
78,46ºBPM/M,2022-05-01,21,1,2021-06-01,2021-05-01,15,1,Tratados,2
79,47ºBPM/I,2019-01-01,1,3,,,0,0,Controles,2.66666666666667
79,47ºBPM/I,2019-03-01,2,2,,,0,0,Controles,2.66666666666667
79,47ºBPM/I,2019-05-01,3,4,,,0,0,Controles,2.66666666666667
79,47ºBPM/I,2019-07-01,4,0,,,0,0,Controles,2.66666666666667
79,47ºBPM/I,2019-09-01,5,1,,,0,0,Controles,2.66666666666667
79,47ºBPM/I,2019-11-01,6,0,,,0,0,Controles,2.66666666666667
79,47ºBPM/I,2020-01-01,7,7,,,0,0,Controles,2.66666666666667
79,47ºBPM/I,2020-03-01,8,5,,,0,0,Controles,2.66666666666667
79,47ºBPM/I,2020-05-01,9,2,,,0,0,Controles,2.66666666666667
79,47ºBPM/I,2020-07-01,10,4,,,0,0,Controles,2.66666666666667
79,47ºBPM/I,2020-09-01,11,1,,,0,0,Controles,2.66666666666667
79,47ºBPM/I,2020-11-01,12,0,,,0,0,Controles,2.66666666666667
79,47ºBPM/I,2021-01-01,13,3,,,0,0,Controles,2.66666666666667
79,47ºBPM/I,2021-03-01,14,0,,,0,0,Controles,2.66666666666667
79,47ºBPM/I,2021-05-01,15,1,,,0,0,Controles,2.66666666666667
79,47ºBPM/I,2021-07-01,16,0,,,0,0,Controles,2.66666666666667
79,47ºBPM/I,2021-09-01,17,0,,,0,0,Controles,2.66666666666667
79,47ºBPM/I,2021-11-01,18,0,,,0,0,Controles,2.66666666666667
79,47ºBPM/I,2022-01-01,19,0,,,0,0,Controles,2.66666666666667
79,47ºBPM/I,2022-03-01,20,3,,,0,0,Controles,2.66666666666667
79,47ºBPM/I,2022-05-01,21,0,,,0,0,Controles,2.66666666666667
80,48ºBPM/I,2019-01-01,1,8,2021-06-01,2021-05-01,15,0,Tratados,3.66666666666667
